RC-4HC Temperature+Humidity Data Logger;;;;;
User Information;RC-4HC Data Logger;;;;
Number;V63;;;;
Interval    ;0:5:0 H:M:S;;;;
Delay Time;0,0 H;;;;
Data Sum;2758;;;;
Temperature Maximum;25,6°C;;;;
Temperature Minimum;14,8°C;;;;
Temperature Average;18°C;;;;
Temperature Alarm Upper Limit;60,0°C;;;;
Temperature Alarm Lower Limit;-30,0°C;;;;
Humidity Maximum;99,9%RH;;;;
Humidity Minimum;2,8%RH;;;;
Humidity Average;40,5%RH;;;;
Humidity Alarm Upper Limit;90%RH;;;;
Humidity Alarm Lower Limit;20%RH;;;;
Start Time;2022-04-24 21:53:47;;;;
End Time;2022-05-04 11:38:47;;;;
Date Format;yyyy-MM-dd HH:mm:ss;;;;
Temperature Unit;°C;;;;
Number;Time;Temperature°C;Humidity%RH;;
2583;2022-05-03 21:03:47;18,98;35,69;;
2584;2022-05-03 21:08:47;18,88;36,19;;
2585;2022-05-03 21:13:47;18,88;35,69;;
2586;2022-05-03 21:18:47;18,88;35,69;;
2587;2022-05-03 21:23:47;18,88;35,59;;
2588;2022-05-03 21:28:47;18,78;36,59;;
2589;2022-05-03 21:33:47;18,78;36,59;;
2590;2022-05-03 21:38:47;18,78;36,09;;
2591;2022-05-03 21:43:47;18,68;36,09;;
2592;2022-05-03 21:48:47;18,68;36,09;;
2593;2022-05-03 21:53:47;18,68;36,59;;
2594;2022-05-03 21:58:47;18,58;36,59;;
2595;2022-05-03 22:03:47;18,58;36,59;;
2596;2022-05-03 22:08:47;18,48;37,09;;
2597;2022-05-03 22:13:47;18,48;36,59;;
2598;2022-05-03 22:18:47;18,48;36,59;;
2599;2022-05-03 22:23:47;18,48;36,59;;
2600;2022-05-03 22:28:47;18,38;37,59;;
2601;2022-05-03 22:33:47;18,38;37,59;;
2602;2022-05-03 22:38:47;18,38;36,59;;
2603;2022-05-03 22:43:47;18,28;36,59;;
2604;2022-05-03 22:48:47;18,28;37,49;;
2605;2022-05-03 22:53:47;18,28;37,49;;
2606;2022-05-03 22:58:47;18,18;37,49;;
2607;2022-05-03 23:03:47;18,18;36,99;;
2608;2022-05-03 23:08:47;18,18;36,99;;
2609;2022-05-03 23:13:47;18,18;36,99;;
2610;2022-05-03 23:18:47;18,08;37,49;;
2611;2022-05-03 23:23:47;18,08;37,99;;
2612;2022-05-03 23:28:47;18,08;37,99;;
2613;2022-05-03 23:33:47;17,98;37,49;;
2614;2022-05-03 23:38:47;17,98;37,49;;
2615;2022-05-03 23:43:47;17,98;37,49;;
2616;2022-05-03 23:48:47;17,88;37,49;;
2617;2022-05-03 23:53:47;17,88;37,49;;
2618;2022-05-03 23:58:47;17,88;37,49;;
2619;2022-05-04 00:03:47;17,88;38,49;;
2620;2022-05-04 00:08:47;17,78;38,49;;
2621;2022-05-04 00:13:47;17,78;38,49;;
2622;2022-05-04 00:18:47;17,78;37,49;;
2623;2022-05-04 00:23:47;17,78;37,49;;
2624;2022-05-04 00:28:47;17,68;37,89;;
2625;2022-05-04 00:33:47;17,68;37,89;;
2626;2022-05-04 00:38:47;17,68;38,39;;
2627;2022-05-04 00:43:47;17,58;37,89;;
2628;2022-05-04 00:48:47;17,58;38,39;;
2629;2022-05-04 00:53:47;17,58;38,39;;
2630;2022-05-04 00:58:47;17,58;37,89;;
2631;2022-05-04 01:03:47;17,58;37,89;;
2632;2022-05-04 01:08:47;17,48;37,89;;
2633;2022-05-04 01:13:47;17,48;37,89;;
2634;2022-05-04 01:18:47;17,48;37,89;;
2635;2022-05-04 01:23:47;17,38;37,89;;
2636;2022-05-04 01:28:47;17,38;37,89;;
2637;2022-05-04 01:33:47;17,38;38,39;;
2638;2022-05-04 01:38:47;17,38;38,39;;
2639;2022-05-04 01:43:47;17,28;38,39;;
2640;2022-05-04 01:48:47;17,28;38,39;;
2641;2022-05-04 01:53:47;17,28;38,39;;
2642;2022-05-04 01:58:47;17,28;38,39;;
2643;2022-05-04 02:03:47;17,28;38,39;;
2644;2022-05-04 02:08:47;17,18;38,29;;
2645;2022-05-04 02:13:47;17,18;38,39;;
2646;2022-05-04 02:18:47;17,18;38,29;;
2647;2022-05-04 02:23:47;17,08;38,29;;
2648;2022-05-04 02:28:47;17,08;38,29;;
2649;2022-05-04 02:33:47;17,08;38,29;;
2650;2022-05-04 02:38:47;17,08;38,29;;
2651;2022-05-04 02:43:47;16,98;38,29;;
2652;2022-05-04 02:48:47;16,98;38,29;;
2653;2022-05-04 02:53:47;16,98;37,79;;
2654;2022-05-04 02:58:47;16,98;38,29;;
2655;2022-05-04 03:03:47;16,98;37,79;;
2656;2022-05-04 03:08:47;16,98;38,29;;
2657;2022-05-04 03:13:47;16,88;37,79;;
2658;2022-05-04 03:18:47;16,88;37,79;;
2659;2022-05-04 03:23:47;16,88;38,29;;
2660;2022-05-04 03:28:47;16,88;38,29;;
2661;2022-05-04 03:33:47;16,88;38,29;;
2662;2022-05-04 03:38:47;16,88;38,29;;
2663;2022-05-04 03:43:47;16,88;37,29;;
2664;2022-05-04 03:48:47;16,78;38,29;;
2665;2022-05-04 03:53:47;16,78;37,29;;
2666;2022-05-04 03:58:47;16,78;37,29;;
2667;2022-05-04 04:03:47;16,78;38,29;;
2668;2022-05-04 04:08:47;16,68;37,29;;
2669;2022-05-04 04:13:47;16,68;37,29;;
2670;2022-05-04 04:18:47;16,68;37,29;;
2671;2022-05-04 04:23:47;16,68;37,79;;
2672;2022-05-04 04:28:47;16,58;37,29;;
2673;2022-05-04 04:33:47;16,58;37,79;;
2674;2022-05-04 04:38:47;16,58;37,79;;
2675;2022-05-04 04:43:47;16,58;37,79;;
2676;2022-05-04 04:48:47;16,58;37,29;;
2677;2022-05-04 04:53:47;16,58;37,29;;
2678;2022-05-04 04:58:47;16,58;36,79;;
2679;2022-05-04 05:03:47;16,58;37,29;;
2680;2022-05-04 05:08:47;16,58;36,79;;
2681;2022-05-04 05:13:47;16,48;36,79;;
2682;2022-05-04 05:18:47;16,48;36,79;;
2683;2022-05-04 05:23:47;16,48;37,29;;
2684;2022-05-04 05:28:47;16,48;37,29;;
2685;2022-05-04 05:33:47;16,38;36,29;;
2686;2022-05-04 05:38:47;16,38;36,29;;
2687;2022-05-04 05:43:47;16,38;37,19;;
2688;2022-05-04 05:48:47;16,38;37,19;;
2689;2022-05-04 05:53:47;16,38;36,29;;
2690;2022-05-04 05:58:47;16,38;36,19;;
2691;2022-05-04 06:03:47;16,28;36,19;;
2692;2022-05-04 06:08:47;16,28;36,69;;
2693;2022-05-04 06:13:47;16,28;36,19;;
2694;2022-05-04 06:18:47;16,28;35,69;;
2695;2022-05-04 06:23:47;16,28;36,19;;
2696;2022-05-04 06:28:47;16,28;36,19;;
2697;2022-05-04 06:33:47;16,18;35,69;;
2698;2022-05-04 06:38:47;16,18;35,19;;
2699;2022-05-04 06:43:47;16,18;35,19;;
2700;2022-05-04 06:48:47;16,18;36,19;;
2701;2022-05-04 06:53:47;16,08;36,19;;
2702;2022-05-04 06:58:47;16,08;35,19;;
2703;2022-05-04 07:03:47;16,08;35,69;;
2704;2022-05-04 07:08:47;16,08;35,19;;
2705;2022-05-04 07:13:47;16,08;35,19;;
2706;2022-05-04 07:18:47;15,98;34,69;;
2707;2022-05-04 07:23:47;15,98;34,69;;
2708;2022-05-04 07:28:47;15,98;34,69;;
2709;2022-05-04 07:33:47;15,98;35,19;;
2710;2022-05-04 07:38:47;15,98;35,19;;
2711;2022-05-04 07:43:47;15,98;34,19;;
2712;2022-05-04 07:48:47;15,98;34,19;;
2713;2022-05-04 07:53:47;15,98;34,19;;
2714;2022-05-04 07:58:47;15,88;34,19;;
2715;2022-05-04 08:03:47;15,88;34,19;;
2716;2022-05-04 08:08:47;15,98;35,19;;
2717;2022-05-04 08:13:47;15,98;34,19;;
2718;2022-05-04 08:18:47;15,98;35,19;;
2719;2022-05-04 08:23:47;15,98;34,69;;
2720;2022-05-04 08:28:47;15,98;34,69;;
2721;2022-05-04 08:33:47;16,08;35,19;;
2722;2022-05-04 08:38:47;16,08;35,19;;
2723;2022-05-04 08:43:47;16,08;35,19;;
2724;2022-05-04 08:48:47;16,08;35,19;;
2725;2022-05-04 08:53:47;16,18;35,19;;
2726;2022-05-04 08:58:47;16,18;35,19;;
2727;2022-05-04 09:03:47;16,18;36,19;;
2728;2022-05-04 09:08:47;16,28;35,69;;
2729;2022-05-04 09:13:47;16,28;35,69;;
2730;2022-05-04 09:18:47;16,28;36,19;;
2731;2022-05-04 09:23:47;16,28;36,19;;
2732;2022-05-04 09:28:47;16,38;37,19;;
2733;2022-05-04 09:33:47;16,38;36,29;;
2734;2022-05-04 09:38:47;16,48;36,79;;
2735;2022-05-04 09:43:47;16,48;37,29;;
2736;2022-05-04 09:48:47;16,58;37,79;;
2737;2022-05-04 09:53:47;16,58;37,79;;
2738;2022-05-04 09:58:47;16,68;38,29;;
2739;2022-05-04 10:03:47;16,68;38,29;;
2740;2022-05-04 10:08:47;16,78;37,29;;
2741;2022-05-04 10:13:47;21,08;38,49;;
2742;2022-05-04 10:18:47;21,58;34,19;;
2743;2022-05-04 10:23:47;21,28;15,79;;
2744;2022-05-04 10:28:47;20,18;30,89;;
2745;2022-05-04 10:33:47;20,78;32,99;;
2746;2022-05-04 10:38:47;21,48;30,89;;
2747;2022-05-04 10:43:47;22,08;28,89;;
2748;2022-05-04 10:48:47;22,58;24,69;;
2749;2022-05-04 10:53:47;22,98;19,19;;
2750;2022-05-04 10:58:47;22,88;18,09;;
2751;2022-05-04 11:03:47;22,48;14,69;;
2752;2022-05-04 11:08:47;22,28;15,79;;
2753;2022-05-04 11:13:47;22,08;16,39;;
2754;2022-05-04 11:18:47;21,98;16,89;;
2755;2022-05-04 11:23:47;21,88;16,89;;
2756;2022-05-04 11:28:47;21,88;16,89;;
2757;2022-05-04 11:33:47;21,88;16,39;;
2758;2022-05-04 11:38:47;21,88;15,79;;
