;1;2;3;4;5;6;7;8;9;10;11
;Sonda 1 BC 2;Sonda 3 BC 2;Sonda 2 BC 2;Sonda 1 9F 3;Sonda 2 9F 3;Sonda 3 9F 3;Sonda 4 BC 2;Sonda 4 146 1;Sonda 1 146 1;Sonda 3 146 1;Sonda 2 146 1
04-03-2021 16:39;-74,75;-75,33;-77,08;-79,22;-79,22;-79,42;-76,5;-78,05;-75,91;-75,72;-76,89
04-03-2021 16:40;-74,75;-75,33;-77,28;-79,98;-79,61;-79,81;-76,5;-78,25;-75,72;-75,53;-76,3
04-03-2021 16:41;-74,94;-75,33;-77,08;-79,22;-79,98;-79,98;-76,5;-78,25;-75,72;-75,53;-76,11
04-03-2021 16:42;-74,94;-75,53;-77,08;-79,22;-79,98;-79,61;-76,5;-78,44;-75,72;-75,33;-76,3
04-03-2021 16:43;-75,14;-75,72;-77,08;-79,42;-79,98;-79,42;-76,69;-78,25;-75,72;-75,53;-76,11
04-03-2021 16:44;-75,14;-75,72;-77,08;-80,17;-79,42;-79,61;-76,69;-78,64;-75,33;-75,33;-76,11
04-03-2021 16:45;-75,14;-75,72;-77,08;-79,98;-79,61;-79,81;-76,89;-78,64;-75,72;-75,33;-75,91
04-03-2021 16:46;-75,33;-75,72;-77,08;-79,98;-79,98;-80,17;-77,08;-78,64;-75,53;-75,33;-75,72
04-03-2021 16:47;-75,33;-75,72;-77,08;-80,17;-80,75;-80,75;-76,89;-78,44;-75,33;-75,14;-76,11
04-03-2021 16:48;-75,14;-75,72;-77,08;-79,81;-79,81;-80,17;-76,89;-78,25;-75,53;-75,14;-75,91
04-03-2021 16:49;-74,94;-75,72;-77,08;-79,81;-79,81;-80,17;-76,69;-78,44;-75,33;-75,14;-75,91
04-03-2021 16:50;-74,75;-75,53;-77,08;-79,81;-79,81;-80,17;-76,69;-78,44;-75,14;-74,94;-75,72
04-03-2021 16:51;-74,75;-75,53;-77,08;-79,61;-79,61;-80,17;-76,69;-78,44;-75,14;-74,94;-75,72
04-03-2021 16:52;-74,55;-75,33;-77,08;-79,61;-79,61;-79,98;-76,5;-78,25;-74,94;-74,75;-75,53
04-03-2021 16:53;-74,36;-75,14;-77,08;-79,42;-79,61;-79,81;-76,5;-78,25;-74,75;-74,75;-75,53
04-03-2021 16:54;-74,36;-75,14;-77,08;-79,42;-79,42;-79,81;-76,3;-78,25;-74,75;-74,55;-75,33
04-03-2021 16:55;-74,16;-75,14;-77,08;-79,22;-79,42;-79,61;-76,3;-78,25;-74,55;-74,36;-75,33
04-03-2021 16:56;-74,16;-74,94;-76,89;-79,03;-79,42;-79,61;-76,3;-78,05;-74,75;-74,16;-75,53
04-03-2021 16:57;-73,97;-74,94;-76,89;-79,22;-79,03;-79,22;-76,3;-78,44;-74,94;-74,36;-75,14
04-03-2021 16:58;-74,16;-74,94;-76,89;-79,03;-79,03;-79,22;-76,3;-78,05;-74,55;-74,16;-75,14
04-03-2021 16:59;-74,16;-74,94;-76,89;-78,64;-79,03;-79,03;-76,5;-77,67;-74,94;-75,14;-75,53
04-03-2021 17:00;-74,36;-74,94;-77,08;-79,03;-79,03;-79,22;-76,5;-78,05;-75,33;-75,53;-76,11
04-03-2021 17:01;-74,36;-75,14;-76,89;-79,03;-79,03;-79,22;-76,3;-78,44;-75,91;-75,91;-76,5
04-03-2021 17:02;-74,55;-75,14;-77,08;-79,42;-79,42;-79,03;-76,5;-78,64;-75,91;-75,72;-76,69
04-03-2021 17:03;-74,55;-75,14;-77,08;-79,03;-79,22;-79,03;-76,5;-77,86;-75,53;-75,72;-76,5
04-03-2021 17:04;-74,55;-75,33;-76,89;-79,42;-79,22;-79,42;-76,3;-78,25;-75,91;-75,91;-76,5
04-03-2021 17:05;-74,75;-75,33;-76,89;-79,42;-79,42;-79,42;-76,5;-78,83;-75,72;-75,72;-76,69
04-03-2021 17:07;-74,75;-75,53;-77,08;-79,61;-79,22;-79,81;-76,5;-78,05;-76,11;-75,53;-76,3
04-03-2021 17:08;-74,75;-75,53;-77,08;-79,61;-79,61;-79,61;-76,5;-77,86;-75,33;-75,53;-76,3
04-03-2021 17:09;-74,94;-75,53;-77,08;-79,61;-79,61;-79,98;-76,5;-78,44;-75,53;-75,53;-76,3
04-03-2021 17:10;-75,14;-75,53;-77,08;-79,61;-79,81;-79,61;-76,69;-78,64;-75,33;-75,53;-76,5
04-03-2021 17:11;-75,14;-75,53;-77,08;-79,61;-79,61;-80,17;-76,89;-78,05;-75,14;-75,33;-76,3
04-03-2021 17:12;-75,33;-75,72;-77,08;-79,81;-79,61;-79,98;-76,89;-78,44;-75,33;-75,33;-76,11
04-03-2021 17:13;-75,33;-75,72;-77,08;-79,81;-79,98;-80,17;-76,89;-78,25;-75,53;-75,14;-76,11
04-03-2021 17:14;-75,14;-75,72;-77,08;-79,81;-79,81;-80,17;-76,89;-78,44;-75,33;-75,14;-75,91
04-03-2021 17:15;-74,94;-75,72;-77,08;-79,81;-79,81;-80,17;-76,69;-78,44;-75,33;-75,14;-75,91
04-03-2021 17:16;-74,75;-75,53;-77,08;-79,81;-79,81;-80,17;-76,69;-78,44;-75,33;-74,94;-75,72
04-03-2021 17:17;-74,75;-75,53;-77,08;-79,81;-79,61;-79,98;-76,69;-78,44;-75,14;-74,75;-75,72
04-03-2021 17:18;-74,55;-75,33;-76,89;-79,61;-79,61;-79,98;-76,5;-78,25;-74,94;-74,75;-75,53
04-03-2021 17:19;-74,36;-75,33;-77,08;-79,42;-79,42;-79,81;-76,5;-78,25;-74,75;-74,75;-75,53
04-03-2021 17:20;-74,36;-75,14;-77,08;-79,42;-79,42;-79,81;-76,3;-78,25;-74,75;-74,55;-75,53
04-03-2021 17:21;-74,16;-74,94;-76,89;-79,22;-79,22;-79,61;-76,3;-78,05;-74,75;-74,36;-75,33
04-03-2021 17:22;-73,97;-74,94;-76,89;-79,22;-79,22;-79,61;-76,3;-78,25;-74,75;-74,16;-75,33
04-03-2021 17:23;-74,16;-74,94;-76,89;-79,22;-79,03;-79,42;-76,3;-78,83;-74,36;-74,16;-75,33
04-03-2021 17:24;-74,16;-74,75;-76,89;-79,22;-78,83;-79,03;-76,3;-78,25;-74,75;-74,36;-75,33
04-03-2021 17:25;-73,97;-74,94;-76,89;-79,03;-79,22;-79,22;-76,3;-78,05;-74,94;-75,33;-75,33
04-03-2021 17:26;-74,16;-74,94;-76,89;-79,22;-79,22;-79,03;-76,3;-78,25;-75,14;-75,72;-76,11
04-03-2021 17:27;-74,36;-75,14;-76,89;-79,22;-79,03;-79,22;-76,5;-77,86;-75,72;-75,53;-76,3
04-03-2021 17:28;-74,36;-75,14;-76,89;-79,03;-79,22;-79,42;-76,3;-78,05;-75,72;-75,91;-76,69
04-03-2021 17:29;-74,36;-75,33;-77,08;-79,22;-79,22;-79,42;-76,3;-78,25;-76,11;-75,72;-76,3
04-03-2021 17:30;-74,55;-75,33;-77,08;-79,22;-79,22;-79,42;-76,5;-77,86;-75,53;-75,72;-76,3
04-03-2021 17:31;-74,75;-75,33;-76,89;-79,42;-79,61;-79,42;-76,5;-77,86;-75,72;-75,53;-76,3
04-03-2021 17:32;-74,75;-75,33;-77,08;-79,61;-79,61;-79,61;-76,5;-78,83;-76,11;-75,72;-76,11
04-03-2021 17:33;-74,75;-75,53;-76,89;-79,42;-79,42;-79,61;-76,5;-78,25;-75,91;-75,53;-76,11
04-03-2021 17:34;-74,94;-75,53;-77,08;-79,42;-79,61;-79,61;-76,5;-78,64;-75,53;-75,53;-76,3
04-03-2021 17:35;-75,14;-75,53;-77,08;-79,61;-79,61;-79,81;-76,5;-78,64;-75,53;-75,53;-75,91
04-03-2021 17:36;-75,14;-75,72;-77,08;-79,61;-79,42;-79,98;-76,69;-78,64;-75,33;-75,33;-76,11
04-03-2021 17:37;-75,14;-75,72;-77,08;-79,81;-79,61;-79,81;-76,89;-78,44;-75,53;-75,33;-76,11
04-03-2021 17:38;-75,14;-75,72;-77,08;-79,98;-79,61;-80,17;-76,89;-78,64;-75,72;-75,33;-76,11
04-03-2021 17:39;-74,94;-75,53;-77,08;-79,81;-79,81;-80,17;-76,69;-78,25;-75,33;-75,14;-75,91
04-03-2021 17:40;-74,75;-75,53;-77,08;-79,61;-79,81;-80,17;-76,69;-78,44;-75,33;-75,14;-75,91
04-03-2021 17:41;-74,75;-75,53;-77,08;-79,61;-79,61;-79,98;-76,69;-78,25;-75,14;-74,94;-75,72
04-03-2021 17:42;-74,55;-75,33;-76,89;-79,61;-79,61;-79,81;-76,5;-78,25;-74,94;-74,75;-75,72
04-03-2021 17:43;-74,36;-75,33;-76,89;-79,42;-79,42;-79,81;-76,5;-78,25;-74,94;-74,75;-75,53
04-03-2021 17:44;-74,36;-75,14;-76,89;-79,22;-79,42;-79,81;-76,3;-78,25;-74,75;-74,55;-75,33
04-03-2021 17:45;-74,16;-74,94;-76,89;-79,22;-79,22;-79,81;-76,3;-78,05;-74,75;-74,55;-75,33
04-03-2021 17:46;-74,16;-74,94;-76,89;-79,03;-79,22;-79,22;-76,3;-77,67;-75,33;-74,36;-75,14
04-03-2021 17:47;-73,97;-74,94;-76,89;-79,22;-79,22;-79,42;-76,11;-78,44;-74,55;-74,16;-75,91
04-03-2021 17:48;-73,97;-74,75;-77,08;-79,03;-79,03;-79,22;-76,3;-78,44;-74,94;-74,55;-75,72
04-03-2021 17:49;-73,97;-74,94;-76,69;-79,03;-79,22;-79,42;-76,3;-78,25;-75,53;-75,53;-76,11
04-03-2021 17:50;-73,97;-74,94;-76,89;-79,22;-79,03;-79,22;-76,3;-78,25;-75,53;-75,91;-76,11
04-03-2021 17:51;-74,16;-74,94;-76,89;-79,03;-79,03;-79,03;-76,3;-78,83;-75,91;-75,72;-76,5
04-03-2021 17:52;-74,36;-75,14;-76,89;-79,22;-79,03;-79,03;-76,3;-78,05;-75,72;-75,72;-76,3
04-03-2021 17:53;-74,36;-75,14;-77,08;-79,03;-79,22;-79,22;-76,3;-78,44;-75,72;-75,72;-76,69
04-03-2021 17:54;-74,55;-75,14;-76,89;-79,22;-79,22;-79,61;-76,3;-78,05;-75,72;-75,53;-76,5
04-03-2021 17:55;-74,55;-75,33;-76,89;-79,42;-79,22;-79,42;-76,3;-77,86;-75,53;-75,72;-76,11
04-03-2021 17:56;-74,75;-75,33;-76,89;-79,22;-79,42;-79,61;-76,5;-78,44;-75,33;-75,53;-76,3
04-03-2021 17:57;-74,75;-75,33;-76,89;-79,42;-79,42;-79,42;-76,5;-78,44;-75,33;-75,33;-75,91
04-03-2021 17:58;-74,75;-75,53;-77,08;-79,61;-79,42;-79,61;-76,5;-78,44;-75,72;-75,33;-76,3
04-03-2021 17:59;-74,94;-75,33;-76,89;-79,61;-79,42;-79,81;-76,69;-78,44;-74,94;-75,33;-76,11
04-03-2021 18:00;-75,14;-75,53;-76,89;-79,61;-79,42;-80,17;-76,69;-78,25;-75,33;-75,14;-75,91
04-03-2021 18:01;-75,14;-75,72;-77,08;-79,81;-79,61;-80,17;-76,69;-78,64;-75,33;-75,33;-75,91
04-03-2021 18:02;-75,14;-75,72;-77,08;-79,81;-79,81;-79,98;-76,89;-78,64;-75,53;-75,14;-76,3
04-03-2021 18:03;-75,33;-75,72;-77,08;-79,61;-79,81;-79,81;-76,89;-78,44;-75,33;-75,14;-75,91
04-03-2021 18:04;-75,14;-75,53;-77,08;-79,81;-79,81;-80,17;-76,69;-78,44;-75,14;-75,14;-75,72
04-03-2021 18:05;-74,94;-75,53;-77,08;-79,61;-79,61;-79,98;-76,69;-78,25;-75,14;-74,94;-75,72
04-03-2021 18:06;-74,75;-75,53;-77,08;-79,61;-79,61;-79,98;-76,69;-78,25;-75,14;-74,75;-75,72
04-03-2021 18:07;-74,55;-75,33;-76,89;-79,61;-79,42;-79,98;-76,5;-78,25;-74,94;-74,75;-75,53
04-03-2021 18:08;-74,55;-75,33;-76,89;-79,42;-79,42;-79,81;-76,5;-78,25;-74,75;-74,55;-75,33
04-03-2021 18:09;-74,36;-75,14;-76,89;-79,22;-79,42;-79,61;-76,5;-78,05;-74,75;-74,55;-75,33
04-03-2021 18:10;-74,36;-75,14;-76,89;-79,22;-79,22;-79,61;-76,3;-78,05;-74,55;-74,36;-75,33
04-03-2021 18:11;-73,97;-74,94;-76,89;-79,03;-79,22;-79,61;-76,3;-78,83;-74,36;-74,36;-75,53
04-03-2021 18:12;-73,97;-74,94;-76,89;-79,03;-79,03;-79,22;-76,11;-78,44;-74,36;-74,16;-75,14
04-03-2021 18:13;-73,97;-74,94;-76,89;-79,03;-78,83;-79,22;-76,11;-78,25;-74,55;-74,16;-74,94
04-03-2021 18:14;-73,97;-74,94;-76,69;-78,83;-79,03;-79,22;-76,3;-78,05;-74,75;-75,14;-75,33
04-03-2021 18:15;-73,97;-74,75;-76,89;-79,03;-78,83;-79,22;-76,3;-78,25;-75,53;-75,53;-76,3
04-03-2021 18:16;-74,16;-74,94;-76,89;-79,22;-79,03;-79,22;-76,3;-78,25;-75,53;-75,72;-76,3
04-03-2021 18:17;-74,36;-74,94;-76,69;-79,03;-79,22;-79,22;-76,3;-78,25;-75,72;-75,72;-76,3
04-03-2021 18:18;-74,36;-75,14;-77,08;-79,22;-79,22;-79,03;-76,3;-78,64;-75,72;-75,72;-76,5
04-03-2021 18:19;-74,36;-75,14;-76,89;-79,22;-79,22;-79,61;-76,3;-78,05;-75,91;-75,72;-76,3
04-03-2021 18:20;-74,55;-75,14;-76,89;-79,42;-79,22;-79,42;-76,3;-78,25;-75,53;-75,53;-76,5
04-03-2021 18:21;-74,75;-75,33;-76,89;-79,42;-79,42;-79,42;-76,3;-77,67;-75,53;-75,33;-76,11
04-03-2021 18:23;-74,75;-75,33;-76,89;-79,42;-79,61;-79,42;-76,5;-77,67;-75,14;-75,53;-76,3
04-03-2021 18:24;-74,75;-75,33;-76,89;-79,61;-79,42;-79,81;-76,3;-78,44;-75,33;-75,33;-76,3
04-03-2021 18:25;-74,94;-75,53;-76,89;-79,61;-79,61;-79,81;-76,5;-78,44;-75,33;-75,14;-76,11
04-03-2021 18:26;-74,75;-75,53;-76,89;-79,98;-79,61;-79,81;-76,5;-78,25;-75,53;-75,14;-75,91
04-03-2021 18:27;-75,14;-75,72;-76,89;-79,61;-79,81;-79,98;-76,69;-78,05;-75,53;-74,94;-75,91
04-03-2021 18:28;-75,14;-75,53;-77,08;-79,61;-79,61;-79,98;-76,69;-77,86;-75,53;-75,14;-75,91
04-03-2021 18:29;-75,14;-75,72;-77,08;-79,81;-79,81;-79,81;-76,69;-78,64;-75,53;-75,14;-76,11
04-03-2021 18:30;-75,14;-75,72;-77,08;-79,81;-79,81;-80,17;-76,89;-78,44;-75,33;-75,14;-75,91
04-03-2021 18:31;-75,14;-75,72;-77,08;-79,61;-79,61;-80,17;-76,69;-78,25;-75,33;-74,94;-75,91
04-03-2021 18:32;-74,94;-75,53;-77,08;-79,61;-79,61;-79,98;-76,69;-78,44;-75,14;-74,94;-75,72
04-03-2021 18:33;-74,94;-75,33;-77,08;-79,61;-79,61;-79,98;-76,69;-78,25;-74,94;-74,75;-75,53
04-03-2021 18:34;-74,55;-75,33;-76,89;-79,42;-79,42;-79,81;-76,5;-78,25;-74,75;-74,55;-75,53
04-03-2021 18:35;-74,55;-75,33;-76,89;-79,42;-79,42;-79,61;-76,5;-78,25;-74,75;-74,55;-75,33
04-03-2021 18:36;-74,36;-75,14;-76,89;-79,22;-79,22;-79,61;-76,5;-78,05;-74,55;-74,36;-75,33
04-03-2021 18:37;-74,36;-74,94;-76,89;-79,22;-79,03;-79,42;-76,5;-78,05;-74,55;-74,16;-75,33
04-03-2021 18:38;-74,16;-74,94;-76,69;-79,22;-79,22;-79,61;-76,3;-78,25;-74,75;-74,16;-75,33
04-03-2021 18:39;-74,16;-74,94;-76,89;-79,03;-79,03;-79,22;-76,3;-78,05;-74,55;-74,36;-74,94
04-03-2021 18:40;-74,16;-74,94;-76,89;-79,03;-79,03;-79,03;-76,11;-78,44;-74,75;-74,36;-75,72
04-03-2021 18:41;-74,16;-74,94;-76,89;-79,03;-79,03;-79,22;-76,3;-78,25;-75,14;-75,53;-75,91
04-03-2021 18:42;-74,16;-74,94;-76,69;-78,83;-79,03;-79,03;-76,3;-78,05;-75,53;-75,72;-76,3
04-03-2021 18:43;-74,16;-74,94;-76,89;-79,03;-79,03;-79,22;-76,3;-78,25;-75,53;-75,72;-76,3
04-03-2021 18:44;-74,16;-75,14;-76,89;-79,42;-79,03;-79,22;-76,3;-78,25;-75,53;-75,91;-76,69
04-03-2021 18:45;-74,36;-75,14;-76,89;-79,22;-79,22;-79,42;-76,3;-77,86;-75,72;-75,53;-76,11
04-03-2021 18:46;-74,55;-75,14;-77,08;-79,22;-79,42;-79,22;-76,5;-78,44;-75,72;-75,53;-76,89
04-03-2021 18:47;-74,55;-75,33;-76,89;-79,61;-79,42;-79,61;-76,3;-78,25;-75,33;-75,33;-76,3
04-03-2021 18:48;-74,75;-75,33;-76,89;-79,42;-79,42;-79,81;-76,3;-78,25;-76,11;-75,33;-75,91
04-03-2021 18:49;-74,75;-75,33;-76,89;-79,22;-79,42;-79,61;-76,5;-78,05;-75,33;-75,53;-76,3
04-03-2021 18:50;-74,75;-75,33;-76,89;-79,61;-80,17;-79,98;-76,5;-78,05;-75,14;-75,33;-76,11
04-03-2021 18:51;-74,94;-75,53;-76,89;-79,61;-79,61;-80,17;-76,69;-78,64;-75,53;-75,33;-76,11
04-03-2021 18:52;-74,94;-75,53;-76,89;-79,42;-80,17;-80,36;-76,5;-78,25;-75,53;-75,14;-76,5
04-03-2021 18:53;-74,94;-75,53;-77,08;-80,17;-79,61;-79,98;-76,69;-78,05;-75,33;-75,14;-75,91
04-03-2021 18:54;-75,14;-75,53;-77,08;-79,61;-79,98;-80,17;-76,89;-78,25;-75,53;-75,33;-75,72
04-03-2021 18:55;-75,14;-75,53;-77,08;-79,81;-79,81;-80,17;-76,89;-78,25;-75,33;-75,14;-75,91
04-03-2021 18:56;-74,94;-75,53;-76,89;-79,61;-79,61;-79,98;-76,69;-78,44;-75,33;-74,94;-75,91
04-03-2021 18:57;-74,94;-75,53;-76,89;-79,61;-79,61;-79,98;-76,69;-78,25;-74,94;-74,75;-75,53
04-03-2021 18:58;-74,55;-75,53;-77,08;-79,03;-79,03;-79,81;-76,5;-78,25;-74,75;-74,55;-75,53
04-03-2021 18:59;-74,55;-75,33;-76,89;-78,64;-79,22;-79,22;-76,5;-78,05;-74,75;-74,55;-75,33
04-03-2021 19:00;-74,36;-75,14;-76,89;-79,03;-79,03;-79,22;-76,5;-78,05;-74,55;-74,36;-75,33
04-03-2021 19:01;-74,36;-75,14;-76,89;-79,03;-79,03;-79,42;-76,3;-78,05;-74,55;-74,55;-75,33
04-03-2021 19:02;-74,16;-74,94;-76,69;-79,03;-79,61;-79,03;-76,3;-77,86;-74,75;-74,36;-75,53
04-03-2021 19:03;-74,16;-74,94;-76,89;-79,03;-79,22;-79,61;-76,11;-78,25;-74,55;-74,16;-74,94
04-03-2021 19:04;-73,97;-74,75;-76,89;-79,81;-78,83;-79,61;-76,11;-78,05;-74,36;-74,55;-74,94
04-03-2021 19:05;-73,97;-74,75;-76,89;-78,83;-79,03;-79,61;-76,11;-78,05;-75,33;-75,72;-75,33
04-03-2021 19:06;-73,97;-74,75;-76,89;-79,42;-79,61;-79,42;-76,11;-78,05;-75,72;-75,72;-76,11
04-03-2021 19:07;-73,97;-74,94;-76,89;-80,17;-80,17;-79,61;-76,3;-77,86;-75,53;-75,91;-76,3
04-03-2021 19:08;-74,16;-74,94;-76,69;-80,56;-78,83;-79,98;-76,3;-78,05;-75,72;-75,72;-76,5
04-03-2021 19:09;-74,16;-74,94;-76,89;-79,22;-79,81;-79,98;-76,3;-77,67;-75,72;-75,72;-76,3
04-03-2021 19:10;-74,36;-75,14;-76,89;-79,42;-79,42;-79,61;-76,3;-78,64;-75,72;-75,53;-76,11
04-03-2021 19:11;-74,55;-75,14;-76,89;-79,61;-80,17;-79,98;-76,3;-78,25;-75,33;-75,72;-76,11
04-03-2021 19:12;-74,55;-75,14;-76,89;-79,98;-79,81;-80,17;-76,5;-77,86;-75,53;-75,53;-76,11
04-03-2021 19:13;-74,75;-75,33;-76,89;-79,61;-79,61;-79,98;-76,5;-77,86;-75,53;-75,33;-76,11
04-03-2021 19:14;-74,55;-75,33;-76,89;-79,81;-79,61;-80,17;-76,5;-78,44;-75,72;-75,53;-75,91
04-03-2021 19:15;-74,75;-75,53;-76,89;-79,81;-79,61;-80,17;-76,5;-77,67;-75,33;-75,33;-75,91
04-03-2021 19:16;-74,75;-75,33;-76,89;-79,61;-79,61;-79,98;-76,3;-78,64;-75,33;-75,14;-75,72
04-03-2021 19:17;-74,94;-75,33;-76,89;-79,61;-79,61;-79,98;-76,69;-78,25;-75,33;-75,33;-75,72
04-03-2021 19:18;-75,14;-75,53;-77,08;-79,42;-79,42;-79,81;-76,69;-78,25;-75,33;-75,14;-75,91
04-03-2021 19:19;-75,14;-75,53;-76,89;-79,22;-79,42;-79,81;-76,89;-78,25;-75,33;-75,14;-75,91
04-03-2021 19:20;-75,14;-75,53;-76,89;-79,22;-79,22;-79,61;-76,69;-78,25;-75,14;-74,94;-75,72
04-03-2021 19:21;-74,94;-75,53;-76,89;-79,22;-79,22;-79,42;-76,69;-78,25;-74,94;-74,94;-75,72
04-03-2021 19:22;-74,75;-75,53;-77,08;-79,61;-79,03;-79,81;-76,69;-78,25;-74,94;-74,75;-75,53
04-03-2021 19:23;-74,55;-75,33;-77,08;-79,61;-78,83;-79,61;-76,5;-78,25;-74,75;-74,55;-75,53
04-03-2021 19:24;-74,55;-75,33;-76,89;-79,42;-79,81;-79,42;-76,5;-78,05;-74,75;-74,55;-75,33
04-03-2021 19:25;-74,36;-75,14;-76,89;-79,42;-78,64;-79,03;-76,5;-78,05;-74,55;-74,36;-75,33
04-03-2021 19:26;-74,16;-75,14;-76,89;-79,22;-79,03;-79,03;-76,3;-77,86;-74,55;-74,16;-75,33
04-03-2021 19:27;-74,16;-74,94;-76,89;-78,64;-78,44;-78,83;-76,3;-78,05;-74,16;-74,36;-75,33
04-03-2021 19:28;-73,97;-74,94;-76,69;-79,42;-79,22;-79,42;-76,3;-77,67;-74,36;-74,36;-74,94
04-03-2021 19:29;-73,97;-74,75;-76,69;-78,83;-78,83;-79,22;-76,11;-77,86;-74,55;-74,94;-75,72
04-03-2021 19:30;-73,97;-74,75;-76,69;-79,61;-79,42;-79,61;-76,11;-78,05;-74,94;-75,72;-76,11
04-03-2021 19:31;-73,97;-74,75;-76,69;-78,83;-79,81;-79,22;-76,11;-78,05;-75,72;-75,72;-76,11
04-03-2021 19:32;-73,97;-74,94;-76,69;-79,22;-80,17;-79,22;-76,11;-78,05;-75,53;-75,72;-76,3
04-03-2021 19:33;-73,97;-74,75;-76,89;-79,22;-79,61;-79,61;-76,3;-78,25;-75,91;-75,72;-76,5
04-03-2021 19:34;-74,16;-74,94;-76,89;-79,61;-80,36;-79,98;-76,3;-78,25;-75,14;-75,33;-76,3
04-03-2021 19:35;-74,16;-74,94;-76,69;-79,98;-78,83;-79,98;-76,3;-78,05;-75,53;-75,72;-76,11
04-03-2021 19:36;-74,36;-75,14;-76,89;-79,98;-79,81;-80,36;-76,3;-78,25;-75,53;-75,53;-76,11
04-03-2021 19:37;-74,55;-75,33;-76,89;-80,36;-79,98;-79,98;-76,3;-78,25;-75,53;-75,53;-76,3
04-03-2021 19:39;-74,55;-75,33;-76,89;-79,61;-79,42;-80,17;-76,3;-78,25;-75,53;-75,14;-76,3
04-03-2021 19:40;-74,55;-75,14;-76,89;-79,61;-79,61;-79,98;-76,3;-77,67;-75,53;-75,33;-75,91
04-03-2021 19:41;-74,75;-75,33;-76,89;-79,61;-79,61;-79,98;-76,3;-78,64;-75,72;-75,14;-75,91
04-03-2021 19:42;-74,75;-75,53;-76,89;-79,61;-79,61;-79,98;-76,5;-77,86;-75,14;-75,33;-75,91
04-03-2021 19:43;-74,94;-75,33;-76,89;-79,42;-79,42;-79,98;-76,5;-78,44;-75,53;-75,33;-75,91
04-03-2021 19:44;-74,94;-75,53;-76,89;-79,42;-79,42;-79,81;-76,69;-78,25;-75,33;-75,14;-75,91
04-03-2021 19:45;-75,14;-75,53;-76,89;-79,22;-79,42;-79,61;-76,69;-78,25;-75,33;-74,94;-75,91
04-03-2021 19:46;-75,14;-75,53;-77,08;-79,22;-79,22;-79,61;-76,69;-78,25;-75,14;-74,94;-75,72
04-03-2021 19:47;-74,94;-75,53;-76,89;-79,22;-79,22;-79,42;-76,69;-78,25;-74,94;-74,75;-75,72
04-03-2021 19:48;-74,75;-75,33;-76,89;-78,83;-79,03;-79,42;-76,5;-78,25;-74,94;-74,75;-75,53
04-03-2021 19:49;-74,55;-75,33;-76,89;-78,83;-79,03;-79,81;-76,5;-78,05;-74,75;-74,55;-75,33
04-03-2021 19:50;-74,36;-75,14;-76,89;-78,83;-79,42;-79,03;-76,3;-78,05;-74,55;-74,36;-75,33
04-03-2021 19:51;-74,36;-75,14;-76,89;-79,22;-78,64;-79,61;-76,3;-78,05;-74,55;-74,36;-75,14
04-03-2021 19:52;-74,16;-74,94;-76,89;-78,64;-79,22;-79,61;-76,3;-78,25;-74,16;-74,16;-75,33
04-03-2021 19:53;-73,97;-74,94;-76,69;-79,22;-79,03;-79,03;-76,3;-78,05;-74,55;-73,97;-75,14
04-03-2021 19:55;-73,97;-74,75;-76,69;-79,03;-79,03;-79,03;-76,11;-78,25;-74,16;-73,97;-75,14
04-03-2021 19:56;-73,97;-74,75;-76,89;-79,61;-79,42;-79,22;-76,3;-77,86;-74,75;-75,33;-75,33
04-03-2021 19:57;-73,97;-74,75;-76,69;-78,83;-79,42;-79,81;-76,11;-78,05;-75,53;-75,53;-76,11
04-03-2021 19:58;-74,16;-74,94;-76,69;-79,03;-79,81;-79,22;-76,11;-78,44;-75,53;-75,72;-76,11
04-03-2021 19:59;-74,16;-74,94;-76,69;-79,61;-79,03;-79,81;-76,3;-78,25;-75,72;-75,72;-76,5
04-03-2021 20:00;-74,36;-74,94;-76,89;-79,81;-79,42;-79,61;-76,3;-78,25;-75,53;-75,72;-76,3
04-03-2021 20:01;-74,36;-75,14;-76,89;-79,42;-79,22;-79,61;-76,3;-78,05;-75,72;-75,72;-76,5
04-03-2021 20:02;-74,36;-75,14;-76,89;-79,42;-79,22;-79,98;-76,3;-78,44;-75,72;-75,53;-76,5
04-03-2021 20:03;-74,55;-75,33;-76,89;-79,42;-79,61;-79,61;-76,11;-78,05;-75,91;-75,53;-76,3
04-03-2021 20:04;-74,55;-75,14;-76,89;-79,81;-79,42;-79,98;-76,5;-78,25;-75,53;-75,53;-76,11
04-03-2021 20:05;-74,55;-75,33;-77,08;-79,61;-79,61;-79,81;-76,3;-78,44;-75,72;-75,53;-76,11
04-03-2021 20:06;-74,75;-75,33;-76,89;-79,61;-79,61;-79,98;-76,5;-77,86;-75,33;-75,33;-75,91
04-03-2021 20:08;-74,94;-75,53;-76,89;-79,61;-79,61;-79,98;-76,5;-78,64;-75,72;-75,14;-75,91
04-03-2021 20:09;-74,94;-75,53;-76,89;-79,42;-79,61;-79,98;-76,69;-78,25;-75,53;-75,14;-76,11
04-03-2021 20:10;-74,94;-75,53;-76,89;-79,42;-79,42;-79,81;-76,69;-78,25;-75,33;-75,14;-75,91
04-03-2021 20:11;-74,94;-75,53;-76,89;-79,42;-79,42;-79,61;-76,69;-78,25;-75,33;-74,94;-75,91
04-03-2021 20:12;-74,75;-75,33;-76,89;-79,22;-79,22;-79,61;-76,5;-78,25;-74,94;-74,75;-75,53
